상권_코드,resident_pop_2024,floating_pop_2024,estimated_sales_2024,resident_pop_2024_high25,resident_pop_2024_high10,floating_pop_2024_high25,floating_pop_2024_high10,estimated_sales_2024_high25,estimated_sales_2024_high10,is_active_25,is_active_10,log_resident_pop_2024,z_resident_pop_2024,log_floating_pop_2024,z_floating_pop_2024,log_estimated_sales_2024,z_estimated_sales_2024,score,상권_코드_명,시군구명,행정동명,lat,lon
3110093,125718,60087949,38374549524,True,True,True,True,False,False,True,True,11.741804536695968,1.0221637179215153,17.91131988023474,1.32637548669569,24.370660304022657,0.4886263902356016,0.9457218649509356,우사단길,용산구,한남동,37.532323670364526,127.00027414797324
3110094,7768,1983680,5257652048,False,False,False,False,False,False,False,False,8.95789673495042,-0.8827317857711034,14.500464767609133,-1.640876992293667,22.38295038552237,-0.5375906427858093,-1.0203998069501932,오산중학교,용산구,보광동,37.52519032518449,127.00115928402876
3110095,50186,12330652,44662585409,False,False,False,False,False,False,False,False,10.823511307999391,0.3938194023092376,16.327598833997712,-0.0513729210509555,24.52240197263668,0.5669677435193291,0.3031380749258703,한강진역 3번,용산구,한남동,37.53742371565398,127.00224588191416
3110096,21504,6471600,2433215496,False,False,False,False,False,False,False,False,9.976040745217835,-0.1860643364921053,15.6829340856346,-0.6121950637496515,21.612479469369664,-0.9353702031957482,-0.5778765344791683,한남힐사이드아파트,용산구,한남동,37.54333158407763,127.00293963730198
3110098,4864,2331162,16954952209,False,False,False,False,False,False,False,False,8.489821994620105,-1.2030130349160078,14.66187784264304,-1.5004566779675717,23.55382579388247,0.066910183225872,-0.878853176552569,서울독일학교,용산구,한남동,37.53609487040725,127.01077270391592
3110099,38960,7466547,3902172368,False,False,False,False,False,False,False,False,10.5703164247782,0.2205702040765915,15.825943335173722,-0.4877850445018044,22.08479925269755,-0.6915204330795108,-0.3195784245015745,유엔빌리지길,용산구,한남동,37.53441823715189,127.0121750575223
3110101,14744,4248367,37975721,False,False,False,False,False,False,False,False,9.598659321249375,-0.4442884692180149,15.26204546715372,-0.9783445351660534,17.452457618773604,-3.0831107970767326,-1.5019146004869337,옥정중학교,성동구,옥수동,37.540611680306604,127.01254763078332
3110102,18240,13530258,16016811398,False,False,False,False,False,False,False,False,9.811427086686914,-0.2987016220319978,16.420439142609723,0.0293929358332637,23.496904720011734,0.0375229094590379,-0.0772619255798987,옥수역 6번,성동구,옥수동,37.54315661436523,127.01610330909506
3110103,9234,7230101,292477462,False,False,False,False,False,False,False,False,9.13075589263334,-0.7644524979168773,15.79376370191925,-0.5157795190234143,19.493898172095065,-2.029153653622032,-1.1031285568541078,옥수터널,성동구,금호4가동,37.54578593787894,127.01640576113495
3110104,64050,28801575,5886820431,False,False,False,False,False,False,False,False,11.0674349200055,0.5607247112650723,17.17594066583119,0.6866368508154728,22.495981864064273,-0.4792346284259213,0.2560423112182078,신금호역 4번,성동구,금호2·3가동,37.55161141613124,127.02016350298238
3110105,63130,21699134,6771013624,False,False,False,False,False,False,False,False,11.052967211565694,0.5508251475157117,16.892782955965036,0.4403055383433544,22.635916635706053,-0.4069889527193253,0.1947139110465802,금동어린이공원,성동구,금호2·3가동,37.54911887610288,127.02349103996133
3110106,20532,9195888,4416170147,False,False,False,False,False,False,False,False,9.9297886269555,-0.217712457905804,16.034267094326943,-0.3065550683320057,22.20853867507025,-0.6276361098625173,-0.383967878700109,금북초등학교,성동구,금호1가동,37.55639334225289,127.02422396524933
3110107,6442,2983268,8464357507,False,False,False,False,False,False,False,False,8.770749549138642,-1.0107876906965665,14.908530237104609,-1.2858829406646808,22.859129949828173,-0.2917481407591444,-0.862806257373464,금호사거리,성동구,금호4가동,37.547592594739015,127.0243123713185
3110108,66,2608752,1144868769,False,False,False,False,False,False,False,False,4.204692619390966,-4.135122954108378,14.774382887348928,-1.4025836045653473,20.85855585603052,-1.3246067041583336,-2.2874377542773527,성동구립금호도서관,성동구,금호1가동,37.55432420200567,127.02498554301336
3110109,9970,9111159,9609014582,False,False,False,False,False,False,False,False,9.207436158828791,-0.711983844247354,16.02501059373157,-0.3146077042345745,22.9859675138801,-0.2262643055950876,-0.417618618025672,금호삼성래미안아파트,성동구,금호1가동,37.55026274077877,127.02621384823902
3110110,43948,25278081,5232132088,False,False,False,False,False,False,False,False,10.690785149725912,0.3030012143078179,17.045448254111474,0.5731157778354564,22.378084697151127,-0.5401027056564878,0.1120047621622621,상왕십리역 6번,성동구,왕십리2동,37.56409507531571,127.02777362790081
3110112,59290,20538955,19293475478,False,False,False,False,False,False,False,False,10.990212802809811,0.5078852947659143,16.83783393351956,0.3925029733895258,23.683032817619836,0.1336173256067519,0.344668531254064,행당역 2번,성동구,행당1동,37.55922261734077,127.03142033485155
3110113,32068,4524610,1043239374,False,False,False,False,False,False,False,False,10.375645110411204,0.087365896375342,15.325042164569972,-0.9235409447454004,20.765596492864542,-1.3725998650174018,-0.7362583044624867,응봉산,성동구,응봉동,37.54877257791644,127.03152609557208
3110114,17426,9512825,4898588289,False,False,False,False,False,False,False,False,9.765776006660642,-0.3299384816098296,16.068151551261302,-0.2770774929094927,22.312212896471404,-0.5741110703701509,-0.3937090149631577,왕십리파출소,성동구,왕십리도선동,37.56739525928287,127.03142742718626
3110115,44228,20564161,21731776052,False,False,False,False,False,False,False,False,10.69713596151793,0.3073467723107905,16.839060409971278,0.3935699390540351,23.80204136064057,0.1950591852997815,0.2986586322215357,상왕십리역 3번,성동구,왕십리도선동,37.565389359260635,127.03168187250537
3110116,43162,16772027,1325786071,False,False,False,False,False,False,False,False,10.672738925760894,0.2906530428389076,16.635223056720477,0.2162428841740999,21.005271382361126,-1.248860253065124,-0.2473214420173721,청계천박물관,성동구,마장동,37.570395066066965,127.03501247148152
3110117,34594,14608743,3626364029,False,False,False,False,False,False,False,False,10.451464441932911,0.1392454534562631,16.497130811516662,0.0961103826810051,22.01149633861386,-0.7293653410827595,-0.1646698349818304,성동구보건소,성동구,마장동,37.567075883880236,127.03535999792909
3110118,25826,27236073,31565621919,False,False,False,False,False,False,False,False,10.159175735326064,-0.0607537859748723,17.12005290257352,0.6380176340514268,24.17533445140732,0.3877833471548868,0.3216823984104804,왕십리역 9번,성동구,행당1동,37.557838179319276,127.03588118274914
3110120,19276,12686460,2077573469,False,False,False,False,False,False,False,False,9.866667954397592,-0.2609029275291951,16.356045919787363,-0.0266255532964842,21.4544664486895,-1.0169493369274407,-0.4348259392510401,서울숲카페거리,성동구,성수1가2동,37.547220063371924,127.04106918260587
3110121,19852,4609420,1869979378,False,False,False,False,False,False,False,False,9.896110408197078,-0.2407568588177408,15.343612810555642,-0.9073855252045828,21.34919324047938,-1.0712999030641468,-0.7398140956954901,한양대역 4번,성동구,사근동,37.55677465507388,127.04186541731526
3110122,17612,8247067,32370822643,False,False,False,False,False,False,False,False,9.776392544732296,-0.3226740903017575,15.925368301204076,-0.4012909052946117,24.20052331833983,0.4007878827000706,-0.1077257042987662,마장역 2번,성동구,마장동,37.567823750232016,127.04414673385352
3110123,60304,21525049,10909766000,False,False,False,False,False,False,False,False,11.007170298017344,0.519488501005165,16.88472793115574,0.4332981189296045,23.112924188440388,-0.1607189759285629,0.2640225480020688,마장역 3번,성동구,마장동,37.56555561414628,127.04506087115881
3110124,18104,9555767,10865851251,False,False,False,False,False,False,False,False,9.803943422199742,-0.3038223371734328,16.07265550919256,-0.2731593023398247,23.10889079567595,-0.1628013403204728,-0.2465943266112435,뚝섬역교차로,성동구,성수1가2동,37.55006332506878,127.04527997818394
3110125,94150,23524259,11511221149,True,False,False,False,False,False,False,False,11.452655155377805,0.8243125692508891,16.97354278704299,0.5105620579128294,23.16658814875282,-0.1330132882829773,0.4006204462935803,사근동살곶이상점가,성동구,사근동,37.56101466196334,127.04658183777057
3110126,12634,6803065,1399329146,False,False,False,False,False,False,False,False,9.444226019822295,-0.5499598213096324,15.732883950882371,-0.5687414849291945,21.05925877800957,-1.2209875818733935,-0.7798962960374068,서울숲역 1번,성동구,성수1가1동,37.54549484506186,127.04654033592409
3110127,20556,3772806,5656522214,False,False,False,False,False,False,False,False,9.930956794525674,-0.2169131364805077,15.143329844709388,-1.081620462568769,22.45607509066331,-0.499837740688847,-0.5994571132460413,성수1가1동주민센터,성동구,성수1가1동,37.54157259725577,127.04940885754989
3110128,164758,36229987,71175647728,True,True,True,False,True,False,True,False,12.012239079097268,1.207209193759617,17.40539773165398,0.8862516174656412,24.98841657058192,0.8075622656862538,0.9670076923038372,성원중학교,성동구,성수1가1동,37.53816307087896,127.04992275068196
3110129,34342,5596451,8803889318,False,False,False,False,False,False,False,False,10.444153492313,0.1342429188716199,15.537643383485614,-0.7385898186983066,22.898459428859635,-0.2714430746595616,-0.2919299914954161,성원어린이공원,성동구,성수1가2동,37.55029778368196,127.05022270413333
3110130,29502,12009552,1196452922,False,False,False,False,False,False,False,False,10.292247232072588,0.0303007006942482,16.301212974379343,-0.0743271377437312,20.902627118947336,-1.3018535447304604,-0.4486266605933144,답십리역 6번,성동구,용답동,37.56530566535151,127.05130027192304
3110131,56578,22557702,236500109673,False,False,False,False,True,True,False,False,10.943393170609584,0.475848850596738,16.931587162034504,0.4740630193423666,26.189214508616136,1.4275115277785038,0.7924744659058695,성수동카페거리,성동구,성수2가1동,37.542605150354184,127.05336534914657
3110132,43244,14614706,3150210779,False,False,False,False,False,False,False,False,10.674636898740612,0.2919517353433531,16.497538908430524,0.0964654040874678,21.870735201831007,-0.8020376534808423,-0.1378735046833404,성수2가3동주민센터,성동구,성수2가3동,37.54941091859206,127.05394348018608
3110133,39072,11340318,3487994957,False,False,False,False,False,False,False,False,10.57318697035851,0.2225343816853642,16.243874986379687,-0.1242079686246633,21.972592897464576,-0.7494504518823589,-0.217041346273886,서울교통공사,성동구,용답동,37.56266780333811,127.05663528428072
3110134,123158,41518825,26238419565,True,True,True,False,False,False,True,False,11.721231482486148,1.0080865568758308,17.541657520892283,1.0047899851340012,23.990490569254135,0.2923519471553735,0.768409496388402,성수119안전센터,성동구,성수2가1동,37.53607302366849,127.05727427125004
3110135,24874,6883720,6512423730,False,False,False,False,False,False,False,False,10.121618562026793,-0.0864523707140395,15.744669906729907,-0.5584883649486923,22.596977532786497,-0.4270924750163676,-0.3573444035596997,성동세무서,성동구,송정동,37.549362542647174,127.05946003962687
3110136,52456,27350848,58438309522,False,False,False,False,True,False,False,False,10.867749065357904,0.4240891925058951,17.124258128398,0.6416759444575811,24.791237496699367,0.7057624395192966,0.5905091921609243,경수초등학교,성동구,성수2가1동,37.54057344724321,127.0599601331281
3110137,35314,35571025,138707176203,False,False,True,False,True,False,True,False,10.472063081843023,0.1533401215779419,17.38704198804055,0.870283150925086,25.655630901962667,1.1520324044958037,0.7252185589996104,성수초등학교,성동구,성수2가3동,37.546168110111836,127.06245586656655
3110138,75536,29578150,10405150772,True,False,True,False,False,False,True,False,11.232377881419048,0.6735873230819598,17.202546504841536,0.709782437230682,23.065566787124315,-0.1851687064540577,0.3994003512861947,송정체육공원,성동구,송정동,37.55078470509188,127.06717067015495
3110139,116732,51403836,21018693230,True,False,True,True,False,False,True,False,11.667644554650565,0.9714195746479352,17.755223377444683,1.1905802917749595,23.768678032574982,0.1778343300930343,0.7799447321719765,자양4동주민센터,광진구,자양4동,37.53512190284096,127.06346995727743
3110140,113102,55889927,42569205769,True,False,True,True,False,False,True,False,11.636054186951364,0.9498037907658424,17.838894743000285,1.2633696829004508,24.474396959576957,0.5421836633002843,0.9184523789888592,건대입구역 6번,광진구,자양4동,37.53860204547868,127.06570216156499
3110141,66146,43016250,17649369401,False,False,True,False,False,False,False,False,11.09963481704077,0.5827575670383097,17.577088532492752,1.0356129762998918,23.59396589175545,0.0876337565003246,0.5686680999461754,건대입구역 1번,광진구,화양동,37.54314693498148,127.06643716823326
3110142,132968,46474458,29200367996,True,True,True,False,False,False,True,False,11.797871297329127,1.0605275316116634,17.654413450837005,1.10288131461052,24.097447148778222,0.3475716060602007,0.836993484094128,화양사거리,광진구,화양동,37.54630166714616,127.06821212520201
3110143,2484,4297021,7284714004,False,False,False,False,False,False,False,False,7.818027938530729,-1.6626897081340253,15.273432782595084,-0.9684382099611644,22.709044017758444,-0.3692346685836157,-1.0001208622262685,뚝섬유원지역 1번,광진구,자양3동,37.53387557826806,127.06858287857953
3110144,45528,10218546,4085631190,False,False,False,False,False,False,False,False,10.726104764547102,0.3271687443613836,16.139714960421056,-0.214821344165974,22.130742067642956,-0.6678010267400294,-0.1851512088482066,어린이대공원역 4번,광진구,화양동,37.5461694979262,127.07191434771975
3110145,12364,5511241,1723822438,False,False,False,False,False,False,False,False,9.422625179955515,-0.564740247124169,15.52230056407691,-0.7519372103118191,21.267810010264217,-1.1133165254454025,-0.8099979942937968,장안초등학교,광진구,군자동,37.54893368647769,127.07277587006057
3110146,83702,39139938,13080167666,True,False,True,False,False,False,True,False,11.335030098129154,0.7438273453745642,17.48265396142307,0.9534602005717212,23.29436300147129,-0.0670455487093732,0.5434139990789707,신자초등학교,광진구,자양3동,37.53152450322866,127.07324291557264
3110147,137324,30037156,43921298634,True,True,True,False,False,False,True,False,11.83010565821082,1.0825839693534025,17.217945739902156,0.7231789072944578,24.505665201902723,0.5583268653684975,0.7880299140054525,능동우편취급국,광진구,군자동,37.55617612899188,127.07378052246676
3110148,33408,14439057,8591891312,False,False,False,False,False,False,False,False,10.41658060374452,0.1153761045953056,16.485447453843964,0.0859465173532436,22.874084724842408,-0.2840272732916266,-0.027568217114359,어린이대공원역 3번,광진구,화양동,37.545331324774516,127.07551498151216
3110149,22714,6701278,1925702335,False,False,False,False,False,False,False,False,10.030780778193504,-0.1486083393423602,15.717808961665352,-0.5818558793106393,21.37855658801476,-1.0561401621447728,-0.5955347935992574,세종대학교,광진구,군자동,37.55252476578014,127.0761635072425
3110150,133618,44362496,12727579529,True,True,True,False,False,False,True,False,11.80274774554187,1.0638642528452542,17.607905008312205,1.0624215803741348,23.267037092395373,-0.0811533986906508,0.6817108115095794,중곡1동 마을마당,광진구,중곡1동,37.56142307617802,127.07673963962793
3110151,102066,34740054,26391083737,True,False,True,False,False,False,True,False,11.533384739371598,0.8795519782098832,17.363403901965388,0.8497193429681134,23.99629205285566,0.2953471434027078,0.6748728215269014,자양한강도서관,광진구,자양2동,37.53114250945456,127.07707774133976
3110152,45024,6987832,6389162737,False,False,False,False,False,False,False,False,10.714973170044155,0.3195519244709064,15.759681051839472,-0.5454295113568323,22.57786906983402,-0.4369578129986251,-0.2209451332948503,중곡어린이공원,광진구,중곡1동,37.56487802078653,127.07806925293278
3110153,54402,9899338,687944153,False,False,False,False,False,False,False,False,10.904174578382314,0.4490134360230077,16.10797854519899,-0.2424302438795193,20.349218221091405,-1.5875680908619467,-0.4603282995728194,중곡1동주민센터,광진구,중곡1동,37.56048368444721,127.07943400750497
3110154,96558,47490990,31428357581,True,False,True,False,False,False,True,False,11.477909499462609,0.8415929139755558,17.676050587858644,1.1217044092145787,24.17097643001122,0.3855333831408598,0.782943568776998,광진정말공원,광진구,자양1동,37.53307605290006,127.07897087356365
