상권_코드,resident_pop_2024,floating_pop_2024,estimated_sales_2024,resident_pop_2024_high25,resident_pop_2024_high10,resident_pop_2024_high50,floating_pop_2024_high25,floating_pop_2024_high10,floating_pop_2024_high50,estimated_sales_2024_high25,estimated_sales_2024_high10,estimated_sales_2024_high50,is_active_25,is_active_10,is_active_50,상권_코드_명
3110693,15342,2883204,1884628273,False,False,False,False,False,False,False,False,False,False,False,False,오류동역 4번
3110694,152108,50311085,14730431951,True,True,True,True,True,True,False,False,False,True,True,False,세곡초등학교
3110695,121762,39369966,44069917724,True,True,True,True,False,True,False,False,True,True,False,True,개봉1동주민센터
3110696,74516,18198414,5740052462,True,False,True,False,False,True,False,False,False,False,False,False,오류동역 1번
3110697,62710,13082746,2289417856,False,False,True,False,False,False,False,False,False,False,False,False,개봉3동주민센터
3110698,145160,17398547,4776895528,True,True,True,False,False,True,False,False,False,False,False,False,개웅초등학교(개웅중학교)
3110699,35576,12442797,9293433790,False,False,False,False,False,False,False,False,False,False,False,False,덕의초등학교
3110700,70222,25980709,962434777,False,False,True,False,False,True,False,False,False,False,False,False,고척초등학교
3110701,26338,14240090,18878819213,False,False,False,False,False,False,False,False,True,False,False,False,고척동성당
3110702,52870,21305402,5145180675,False,False,True,False,False,True,False,False,False,False,False,False,개봉초등학교
3110703,43498,16124733,47031903368,False,False,True,False,False,True,False,False,True,False,False,True,개봉역
3110704,2228,1291927,2285966367,False,False,False,False,False,False,False,False,False,False,False,False,고척중학교
3110706,14794,6787551,46509446122,False,False,False,False,False,False,False,False,True,False,False,False,그라운드 고척
3110707,46592,28273019,10272461345,False,False,True,False,False,True,False,False,False,False,False,False,구로창업지원센터
3110708,28834,9587796,844450323,False,False,False,False,False,False,False,False,False,False,False,False,화원어린이공원
3110709,57922,28543789,4028240216,False,False,True,False,False,True,False,False,False,False,False,False,구로119안전센터
3110710,120208,61159781,56863499138,True,False,True,True,True,True,True,False,True,True,False,True,남구로역 3번
3110711,85788,33888921,14667733561,True,False,True,True,False,True,False,False,False,True,False,False,구로초등학교
3110712,114066,54908015,26539469775,True,False,True,True,True,True,False,False,True,True,False,True,남구로역 5번
3110713,155892,70736843,51906715713,True,True,True,True,True,True,True,False,True,True,True,True,구로보건소
3110714,91286,35861878,77190014798,True,False,True,True,False,True,True,False,True,True,False,True,구로4동주민센터
3110715,19796,7838129,3599410584,False,False,False,False,False,False,False,False,False,False,False,False,구로구민회관
3110716,17846,9201901,21672473101,False,False,False,False,False,False,False,False,True,False,False,False,구로나눔길
3110717,159634,80907470,48739635152,True,True,True,True,True,True,False,False,True,True,True,True,남구로역 2번
3110718,60506,23925634,68985080569,False,False,True,False,False,True,True,False,True,False,False,True,한국SGI본부
3110719,11110,7002383,729222589,False,False,False,False,False,False,False,False,False,False,False,False,영서중학교
3110720,53610,23499987,26803700895,False,False,True,False,False,True,False,False,True,False,False,True,대림역 2번
3110721,56656,25041409,3214732483,False,False,True,False,False,True,False,False,False,False,False,False,가리봉파출소
3110722,87238,8311272,13446569750,True,False,True,False,False,False,False,False,False,False,False,False,G타워
3110723,17802,7681579,8921834533,False,False,False,False,False,False,False,False,False,False,False,False,가산디지털단지역 1번 출입구
3110724,65718,13549886,4575285827,False,False,True,False,False,False,False,False,False,False,False,False,금천구립가산도서관
3110725,38954,5786236,34298063290,False,False,True,False,False,False,False,False,True,False,False,False,가산동주민센터
3110726,37950,9055195,4339716041,False,False,True,False,False,False,False,False,False,False,False,False,금천철쭉어린이공원(금하마을)
3110727,40820,8448269,2986230569,False,False,True,False,False,False,False,False,False,False,False,False,독산역 1번 출입구
3110728,35030,5588902,9820774395,False,False,False,False,False,False,False,False,False,False,False,False,두산초등학교
3110729,64756,15617258,21097186216,False,False,True,False,False,True,False,False,True,False,False,True,가산동우체국
3110730,61910,13960969,43433510855,False,False,True,False,False,False,False,False,True,False,False,False,서울축산농협 독산역지점(독산파출소)
3110731,22478,9073636,20192419504,False,False,False,False,False,False,False,False,True,False,False,False,금천구청역 1번 출입구
3110732,60680,10780713,26346953278,False,False,True,False,False,False,False,False,True,False,False,False,가산초등학교(세일중학교)
3110733,8994,6789867,2403804311,False,False,False,False,False,False,False,False,False,False,False,False,금천어울림복지센터
3110734,6712,1009349,426332087,False,False,False,False,False,False,False,False,False,False,False,False,금천파출소
3110735,117744,27856418,22621766745,True,False,True,False,False,True,False,False,True,False,False,True,말미고개
3110736,105030,19637073,25458969789,True,False,True,False,False,True,False,False,True,False,False,True,독산119안전센터
3110737,57662,29025040,6388912743,False,False,True,False,False,True,False,False,False,False,False,False,금천세무서
3110738,75712,19483164,44941698712,True,False,True,False,False,True,False,False,True,False,False,True,문성초등학교
3110739,6698,714891,550160658,False,False,False,False,False,False,False,False,False,False,False,False,시흥3동 우편취급국
3110740,117264,37031690,12059635838,True,False,True,True,False,True,False,False,False,True,False,False,금천해태공원
3110741,81764,12123752,23854525624,True,False,True,False,False,False,False,False,True,False,False,False,독산2동주민센터
3110742,4622,1977022,11301781449,False,False,False,False,False,False,False,False,False,False,False,False,KT금천빌딩(금천구시설관리공단)
3110743,95260,21961953,15638723377,True,False,True,False,False,True,False,False,False,False,False,False,시흥초등학교(시흥1동우체국)
3110744,181642,47356585,33891079240,True,True,True,True,False,True,False,False,True,True,False,True,독산동성당
3110745,63878,13294527,25442224730,False,False,True,False,False,False,False,False,True,False,False,False,독산동정훈단지
3110746,37374,6904580,9640112044,False,False,False,False,False,False,False,False,False,False,False,False,금천금빛공원(은행나무사거리서측)
3110747,21810,4005430,8863887412,False,False,False,False,False,False,False,False,False,False,False,False,석수역 1번 출입구
3110748,41920,11082196,15387362568,False,False,True,False,False,False,False,False,False,False,False,False,백산초등학교
3110749,106228,14925436,29306109806,True,False,True,False,False,False,False,False,True,False,False,False,금산초등학교(금천고등학교)
3110750,102182,20990057,19692753782,True,False,True,False,False,True,False,False,True,False,False,True,시흥4동주민센터(서울신흥초등학교)
3110751,122782,27030279,5564623828,True,True,True,False,False,True,False,False,False,False,False,False,난곡중학교
3110752,140122,22015426,35304459145,True,True,True,False,False,True,False,False,True,False,False,True,한울중학교
3110753,154250,26627040,42708627685,True,True,True,False,False,True,False,False,True,False,False,True,시흥동 은행나무사거리
3110754,112014,31710240,22280405007,True,False,True,True,False,True,False,False,True,True,False,True,삼성산자연공원(서울금천초등학교)
3110755,31238,6989288,18096837405,False,False,False,False,False,False,False,False,True,False,False,False,동일여자고등학교
3110756,57044,6238515,3648313010,False,False,True,False,False,False,False,False,False,False,False,False,문래중학교
3110757,44072,5393060,55270096210,False,False,True,False,False,False,True,False,True,False,False,False,양평역 2번
3110758,30770,7994405,3136923371,False,False,False,False,False,False,False,False,False,False,False,False,문래소공원
3110759,27322,89510599,303157769752,False,False,False,True,True,True,True,True,True,True,True,False,문래예술촌(문래창작촌)
3110760,25070,18044257,33600226480,False,False,False,False,False,True,False,False,True,False,False,False,선유도역 6번
3110762,241698,43201339,97053388498,True,True,True,True,False,True,True,False,True,True,False,True,선유도역 1번
3110763,27166,12760317,20267043440,False,False,False,False,False,False,False,False,True,False,False,False,영등포구청역 2번
3110764,3022,1328786,2430494488,False,False,False,False,False,False,False,False,False,False,False,False,문래역 3번
3110765,2656,7596114,5066748869,False,False,False,False,False,False,False,False,False,False,False,False,문래동사거리
3110766,53100,29540422,15021786423,False,False,True,True,False,True,False,False,False,False,False,False,대림역 5번
3110767,18342,6004163,626646096,False,False,False,False,False,False,False,False,False,False,False,False,도림동주민센터
3110768,28982,5800147,975388597,False,False,False,False,False,False,False,False,False,False,False,False,도림2동유수지내체육시설
3110769,16010,12754238,6337403071,False,False,False,False,False,False,False,False,False,False,False,False,대림차이나타운(대림역 12번)
3110770,41184,22617421,8789157085,False,False,True,False,False,True,False,False,False,False,False,False,영등포구청역 6번
3110771,14726,9217926,172816704,False,False,False,False,False,False,False,False,False,False,False,False,대림역 11번
